source,target,interaction_name_2,pathway_name,pair_key,prob_mild,prob_severe,pval_mild,pval_severe,prob_delta_severe_minus_mild,severe_specific_or_enhanced
Ht-NPCs,Fibro-reg NPCs,COL1A2 - (ITGAV+ITGB8),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL1A2 - (ITGAV+ITGB8)|COLLAGEN,9.931107560018312e-7,0,0,NA,-9.931107560018312e-7,FALSE
Ht-NPCs,Fibro-reg NPCs,COL2A1 - (ITGA1+ITGB1),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL2A1 - (ITGA1+ITGB1)|COLLAGEN,1.0387381415078827e-6,0,0,NA,-1.0387381415078827e-6,FALSE
Hom/Reg-like NPCs,Hom-NPCs,FGF1 - FGFR1,FGF,Hom/Reg-like NPCs|Hom-NPCs|FGF1 - FGFR1|FGF,1.0841428311319838e-6,0,0,NA,-1.0841428311319838e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,COL6A1 - (ITGA11+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL6A1 - (ITGA11+ITGB1)|COLLAGEN,1.0979182633918575e-6,0,0,NA,-1.0979182633918575e-6,FALSE
Eff-NPCs,Hom-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Eff-NPCs|Hom-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,1.1947707329118959e-6,0,0,NA,-1.1947707329118959e-6,FALSE
Eff-NPCs,Eff-NPCs,ANGPTL4 - SDC4,ANGPTL,Eff-NPCs|Eff-NPCs|ANGPTL4 - SDC4|ANGPTL,1.2137012581914494e-6,0,0,NA,-1.2137012581914494e-6,FALSE
Eff-NPCs,Eff-NPCs,ANGPTL4 - SDC2,ANGPTL,Eff-NPCs|Eff-NPCs|ANGPTL4 - SDC2|ANGPTL,1.216880703573083e-6,0,0,NA,-1.216880703573083e-6,FALSE
Hom/Reg-like NPCs,Ht-NPCs,ANGPTL4 - SDC2,ANGPTL,Hom/Reg-like NPCs|Ht-NPCs|ANGPTL4 - SDC2|ANGPTL,1.2425674813474106e-6,0,0,NA,-1.2425674813474106e-6,FALSE
Fibro-reg NPCs,Ht-NPCs,COL6A2 - SDC4,COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL6A2 - SDC4|COLLAGEN,1.2562931219056676e-6,0,0,NA,-1.2562931219056676e-6,FALSE
Eff-NPCs,ECM/Adh-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Eff-NPCs|ECM/Adh-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,1.2852081217289605e-6,0,0,NA,-1.2852081217289605e-6,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Fibro-reg NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,1.2909701321692358e-6,0,0,NA,-1.2909701321692358e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,PROS1 - AXL,PROS,Eff-NPCs|Fibro-reg NPCs|PROS1 - AXL|PROS,1.314093654404801e-6,0,0,NA,-1.314093654404801e-6,FALSE
Fibro-reg NPCs,ECM/Adh-NPCs,POSTN - (ITGAV+ITGB5),PERIOSTIN,Fibro-reg NPCs|ECM/Adh-NPCs|POSTN - (ITGAV+ITGB5)|PERIOSTIN,1.3148841442459527e-6,0,0,NA,-1.3148841442459527e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL6A2 - (ITGA1+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL6A2 - (ITGA1+ITGB1)|COLLAGEN,1.3201500846577923e-6,0,0,NA,-1.3201500846577923e-6,FALSE
Eff-NPCs,Ht-NPCs,THBS1 - CD47,THBS,Eff-NPCs|Ht-NPCs|THBS1 - CD47|THBS,1.3416678005217288e-6,0,0,NA,-1.3416678005217288e-6,FALSE
Ht-NPCs,Fibro-reg NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,Ht-NPCs|Fibro-reg NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,1.5122872057033736e-6,1.703127562915676e-7,0,0,-1.341974449411806e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,JAG1 - NOTCH2,NOTCH,Eff-NPCs|Fibro-reg NPCs|JAG1 - NOTCH2|NOTCH,1.3696756501621134e-6,0,0,NA,-1.3696756501621134e-6,FALSE
Hom-NPCs,ECM/Adh-NPCs,SPP1 - CD44,SPP1,Hom-NPCs|ECM/Adh-NPCs|SPP1 - CD44|SPP1,1.385741929816396e-6,0,0,NA,-1.385741929816396e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,IL6 - (IL6R+IL6ST),IL6,Eff-NPCs|Fibro-reg NPCs|IL6 - (IL6R+IL6ST)|IL6,1.3865353755589529e-6,0,0,NA,-1.3865353755589529e-6,FALSE
Fibro-reg NPCs,Eff-NPCs,SPP1 - CD44,SPP1,Fibro-reg NPCs|Eff-NPCs|SPP1 - CD44|SPP1,1.4023241557727324e-6,0,0,NA,-1.4023241557727324e-6,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Fibro-reg NPCs|Hom/Reg-like NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,1.5539391036799071e-6,0,0,NA,-1.5539391036799071e-6,FALSE
Eff-NPCs,Fibro-NPCs,ANGPTL4 - SDC2,ANGPTL,Eff-NPCs|Fibro-NPCs|ANGPTL4 - SDC2|ANGPTL,1.5745811166739102e-6,0,0,NA,-1.5745811166739102e-6,FALSE
Ht-NPCs,Hom/Reg-like NPCs,PRNP - ADGRG6,ADGRG,Ht-NPCs|Hom/Reg-like NPCs|PRNP - ADGRG6|ADGRG,1.5916830779003762e-6,0,0,NA,-1.5916830779003762e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,SPP1 - CD44,SPP1,Fibro-reg NPCs|Fibro-reg NPCs|SPP1 - CD44|SPP1,1.596078537282666e-6,0,0,NA,-1.596078537282666e-6,FALSE
Fibro-reg NPCs,Fibro-NPCs,SPP1 - CD44,SPP1,Fibro-reg NPCs|Fibro-NPCs|SPP1 - CD44|SPP1,1.63365605341799e-6,0,0,NA,-1.63365605341799e-6,FALSE
Hom/Reg-like NPCs,Eff-NPCs,PROS1 - AXL,PROS,Hom/Reg-like NPCs|Eff-NPCs|PROS1 - AXL|PROS,1.635432635188227e-6,0,0,NA,-1.635432635188227e-6,FALSE
Hom-NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Hom-NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,1.6365655576166555e-6,0,0,NA,-1.6365655576166555e-6,FALSE
Hom/Reg-like NPCs,Ht-NPCs,THBS1 - CD47,THBS,Hom/Reg-like NPCs|Ht-NPCs|THBS1 - CD47|THBS,6.6509118832594506e-06,4.9520684152477934e-6,0,0,-1.6988434680116571e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,THBS2 - CD47,THBS,Eff-NPCs|Fibro-reg NPCs|THBS2 - CD47|THBS,1.7073398666560644e-6,0,0,NA,-1.7073398666560644e-6,FALSE
Fibro-reg NPCs,ECM/Adh-NPCs,LAMC1 - CD44,LAMININ,Fibro-reg NPCs|ECM/Adh-NPCs|LAMC1 - CD44|LAMININ,1.7594489731979325e-6,0,0,NA,-1.7594489731979325e-6,FALSE
Hom-NPCs,Fibro-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Hom-NPCs|Fibro-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,1.7975657910481443e-6,0,0,NA,-1.7975657910481443e-6,FALSE
Hom-NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Hom-NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,1.8339534634660631e-6,0,0,NA,-1.8339534634660631e-6,FALSE
Eff-NPCs,Hom-NPCs,ANGPTL4 - SDC4,ANGPTL,Eff-NPCs|Hom-NPCs|ANGPTL4 - SDC4|ANGPTL,1.8546711627277337e-6,0,0,NA,-1.8546711627277337e-6,FALSE
Hom/Reg-like NPCs,Hom/Reg-like NPCs,PDGFC - PDGFRA,PDGF,Hom/Reg-like NPCs|Hom/Reg-like NPCs|PDGFC - PDGFRA|PDGF,2.033934694016185e-6,1.3569787063928087e-7,0,0,-1.8982368233769042e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,ANGPTL4 - SDC4,ANGPTL,Hom/Reg-like NPCs|Fibro-reg NPCs|ANGPTL4 - SDC4|ANGPTL,1.9305726042566014e-6,0,0,NA,-1.9305726042566014e-6,FALSE
Eff-NPCs,Hom/Reg-like NPCs,JAG1 - NOTCH2,NOTCH,Eff-NPCs|Hom/Reg-like NPCs|JAG1 - NOTCH2|NOTCH,1.9746233049140925e-6,0,0,NA,-1.9746233049140925e-6,FALSE
Hom-NPCs,Fibro-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Hom-NPCs|Fibro-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,2.0111346635755654e-6,0,0,NA,-2.0111346635755654e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,COL6A3 - (ITGAV+ITGB8),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL6A3 - (ITGAV+ITGB8)|COLLAGEN,2.0192678537834606e-6,0,0,NA,-2.0192678537834606e-6,FALSE
Fibro-NPCs,Fibro-reg NPCs,COL2A1 - (ITGA1+ITGB1),COLLAGEN,Fibro-NPCs|Fibro-reg NPCs|COL2A1 - (ITGA1+ITGB1)|COLLAGEN,2.0665132714429893e-6,0,0,NA,-2.0665132714429893e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,COL1A2 - (ITGA1+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL1A2 - (ITGA1+ITGB1)|COLLAGEN,2.150115625917027e-6,0,0,NA,-2.150115625917027e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,ANGPTL4 - SDC2,ANGPTL,Eff-NPCs|Fibro-reg NPCs|ANGPTL4 - SDC2|ANGPTL,2.198575654262047e-6,0,0,NA,-2.198575654262047e-6,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,SPP1 - CD44,SPP1,Fibro-reg NPCs|Hom/Reg-like NPCs|SPP1 - CD44|SPP1,2.2932903701692225e-6,0,0,NA,-2.2932903701692225e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,ANGPTL4 - (ITGA5+ITGB1),ANGPTL,Hom/Reg-like NPCs|Fibro-reg NPCs|ANGPTL4 - (ITGA5+ITGB1)|ANGPTL,2.3081598125660294e-6,0,0,NA,-2.3081598125660294e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,LAMC1 - (ITGAV+ITGB8),LAMININ,Fibro-reg NPCs|Fibro-reg NPCs|LAMC1 - (ITGAV+ITGB8)|LAMININ,2.4087481372523315e-6,0,0,NA,-2.4087481372523315e-6,FALSE
ECM/Adh-NPCs,Fibro-reg NPCs,IGF2 - IGF2R,IGF,ECM/Adh-NPCs|Fibro-reg NPCs|IGF2 - IGF2R|IGF,2.5343983312143766e-6,0,0,NA,-2.5343983312143766e-6,FALSE
Ht-NPCs,Hom/Reg-like NPCs,FGF2 - FGFR2,FGF,Ht-NPCs|Hom/Reg-like NPCs|FGF2 - FGFR2|FGF,2.577713776273876e-6,0,0,NA,-2.577713776273876e-6,FALSE
Eff-NPCs,ECM/Adh-NPCs,SPP1 - CD44,SPP1,Eff-NPCs|ECM/Adh-NPCs|SPP1 - CD44|SPP1,2.6148944770943844e-6,0,0,NA,-2.6148944770943844e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,PROS1 - AXL,PROS,Fibro-reg NPCs|Fibro-reg NPCs|PROS1 - AXL|PROS,2.873582062154705e-6,0,0,NA,-2.873582062154705e-6,FALSE
Fibro-NPCs,Fibro-reg NPCs,LIF - (LIFR+IL6ST),LIFR,Fibro-NPCs|Fibro-reg NPCs|LIF - (LIFR+IL6ST)|LIFR,2.887757832724168e-6,0,0,NA,-2.887757832724168e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,COL2A1 - (ITGA1+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL2A1 - (ITGA1+ITGB1)|COLLAGEN,2.8974179217746265e-6,0,0,NA,-2.8974179217746265e-6,FALSE
Eff-NPCs,Eff-NPCs,THBS2 - SDC4,THBS,Eff-NPCs|Eff-NPCs|THBS2 - SDC4|THBS,2.9054672041782644e-6,0,0,NA,-2.9054672041782644e-6,FALSE
Hom/Reg-like NPCs,Fibro-NPCs,FGF7 - FGFR1,FGF,Hom/Reg-like NPCs|Fibro-NPCs|FGF7 - FGFR1|FGF,2.977455185987873e-6,0,0,NA,-2.977455185987873e-6,FALSE
Fibro-reg NPCs,Ht-NPCs,THBS2 - SDC4,THBS,Fibro-reg NPCs|Ht-NPCs|THBS2 - SDC4|THBS,3.017199892407877e-6,0,0,NA,-3.017199892407877e-6,FALSE
Fibro-reg NPCs,ECM/Adh-NPCs,COL6A2 - CD44,COLLAGEN,Fibro-reg NPCs|ECM/Adh-NPCs|COL6A2 - CD44|COLLAGEN,3.0694731894850048e-6,0,0,NA,-3.0694731894850048e-6,FALSE
Eff-NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Eff-NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,3.086813612622296e-6,0,0,NA,-3.086813612622296e-6,FALSE
Ht-NPCs,Hom/Reg-like NPCs,FGF1 - FGFR1,FGF,Ht-NPCs|Hom/Reg-like NPCs|FGF1 - FGFR1|FGF,5.6075779925315065e-6,2.484708979409828e-6,0,0,-3.1228690131216783e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,ANGPTL4 - CDH11,ANGPTL,Hom/Reg-like NPCs|Fibro-reg NPCs|ANGPTL4 - CDH11|ANGPTL,3.1277665544506266e-6,0,0,NA,-3.1277665544506266e-6,FALSE
Hom/Reg-like NPCs,Eff-NPCs,CD46 - JAG1,CD46,Hom/Reg-like NPCs|Eff-NPCs|CD46 - JAG1|CD46,3.2251695937874228e-6,0,0,NA,-3.2251695937874228e-6,FALSE
Hom/Reg-like NPCs,Ht-NPCs,FGF7 - FGFR1,FGF,Hom/Reg-like NPCs|Ht-NPCs|FGF7 - FGFR1|FGF,3.2285844204733158e-6,0,0,NA,-3.2285844204733158e-6,FALSE
Ht-NPCs,Fibro-reg NPCs,COL2A1 - (ITGAV+ITGB8),COLLAGEN,Ht-NPCs|Fibro-reg NPCs|COL2A1 - (ITGAV+ITGB8)|COLLAGEN,3.2907714580375586e-6,0,0,NA,-3.2907714580375586e-6,FALSE
Hom-NPCs,Fibro-reg NPCs,LIF - (LIFR+IL6ST),LIFR,Hom-NPCs|Fibro-reg NPCs|LIF - (LIFR+IL6ST)|LIFR,3.298646954495307e-6,0,0,NA,-3.298646954495307e-6,FALSE
Hom/Reg-like NPCs,ECM/Adh-NPCs,FGF1 - FGFR1,FGF,Hom/Reg-like NPCs|ECM/Adh-NPCs|FGF1 - FGFR1|FGF,3.387156918099766e-6,0,0,NA,-3.387156918099766e-6,FALSE
Eff-NPCs,Fibro-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Eff-NPCs|Fibro-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,3.3911722419790695e-6,0,0,NA,-3.3911722419790695e-6,FALSE
Fibro-reg NPCs,Fibro-NPCs,THBS2 - CD47,THBS,Fibro-reg NPCs|Fibro-NPCs|THBS2 - CD47|THBS,3.3973553147184684e-6,0,0,NA,-3.3973553147184684e-6,FALSE
Eff-NPCs,Eff-NPCs,SPP1 - (ITGAV+ITGB5),SPP1,Eff-NPCs|Eff-NPCs|SPP1 - (ITGAV+ITGB5)|SPP1,3.4588660853149922e-6,0,0,NA,-3.4588660853149922e-6,FALSE
Fibro-reg NPCs,Fibro-NPCs,POSTN - (ITGAV+ITGB5),PERIOSTIN,Fibro-reg NPCs|Fibro-NPCs|POSTN - (ITGAV+ITGB5)|PERIOSTIN,3.469500472667654e-6,0,0,NA,-3.469500472667654e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL6A3 - (ITGA1+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL6A3 - (ITGA1+ITGB1)|COLLAGEN,3.526470241955106e-6,0,0,NA,-3.526470241955106e-6,FALSE
Fibro-reg NPCs,Eff-NPCs,POSTN - (ITGAV+ITGB5),PERIOSTIN,Fibro-reg NPCs|Eff-NPCs|POSTN - (ITGAV+ITGB5)|PERIOSTIN,3.5387791673369677e-6,0,0,NA,-3.5387791673369677e-6,FALSE
Fibro-reg NPCs,Ht-NPCs,THBS1 - SDC4,THBS,Fibro-reg NPCs|Ht-NPCs|THBS1 - SDC4|THBS,3.6381180368487293e-6,0,0,NA,-3.6381180368487293e-6,FALSE
Eff-NPCs,ECM/Adh-NPCs,ANGPTL4 - SDC2,ANGPTL,Eff-NPCs|ECM/Adh-NPCs|ANGPTL4 - SDC2|ANGPTL,3.6383875660591955e-6,0,0,NA,-3.6383875660591955e-6,FALSE
Hom-NPCs,Eff-NPCs,FGF1 - FGFR1,FGF,Hom-NPCs|Eff-NPCs|FGF1 - FGFR1|FGF,3.705393381655654e-6,0,0,NA,-3.705393381655654e-6,FALSE
Eff-NPCs,Fibro-NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Eff-NPCs|Fibro-NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,3.793897294232461e-6,0,0,NA,-3.793897294232461e-6,FALSE
Hom-NPCs,Fibro-reg NPCs,SPP1 - (ITGA5+ITGB1),SPP1,Hom-NPCs|Fibro-reg NPCs|SPP1 - (ITGA5+ITGB1)|SPP1,3.9981127890325375e-6,0,0,NA,-3.9981127890325375e-6,FALSE
Ht-NPCs,Eff-NPCs,SPP1 - CD44,SPP1,Ht-NPCs|Eff-NPCs|SPP1 - CD44|SPP1,4.133632537007081e-6,0,0,NA,-4.133632537007081e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL6A2 - (ITGAV+ITGB8),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL6A2 - (ITGAV+ITGB8)|COLLAGEN,4.200969181169103e-6,0,0,NA,-4.200969181169103e-6,FALSE
Eff-NPCs,Hom/Reg-like NPCs,ANGPTL4 - SDC4,ANGPTL,Eff-NPCs|Hom/Reg-like NPCs|ANGPTL4 - SDC4|ANGPTL,4.30234923367828e-6,0,0,NA,-4.30234923367828e-6,FALSE
Ht-NPCs,Eff-NPCs,PGE2-PTGES3 - PTGER2,Prostaglandin,Ht-NPCs|Eff-NPCs|PGE2-PTGES3 - PTGER2|Prostaglandin,4.617010928068448e-6,2.564805211690639e-7,0,0,-4.360530406899384e-6,FALSE
Fibro-reg NPCs,Hom/Reg-like NPCs,TGFB2 - (ACVR1+TGFBR1),TGFb,Fibro-reg NPCs|Hom/Reg-like NPCs|TGFB2 - (ACVR1+TGFBR1)|TGFb,4.379127553246667e-6,0,0,NA,-4.379127553246667e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,PDGFC - PDGFRA,PDGF,Hom/Reg-like NPCs|Fibro-reg NPCs|PDGFC - PDGFRA|PDGF,7.545906360422898e-6,3.1305559649669343e-6,0,0,-4.4153503954559645e-6,FALSE
Ht-NPCs,Fibro-reg NPCs,SPP1 - CD44,SPP1,Ht-NPCs|Fibro-reg NPCs|SPP1 - CD44|SPP1,4.700711838716519e-6,0,0,NA,-4.700711838716519e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,COL6A3 - (ITGA11+ITGB1),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL6A3 - (ITGA11+ITGB1)|COLLAGEN,4.719428209689317e-6,0,0,NA,-4.719428209689317e-6,FALSE
Hom/Reg-like NPCs,Hom-NPCs,FGF7 - FGFR1,FGF,Hom/Reg-like NPCs|Hom-NPCs|FGF7 - FGFR1|FGF,4.799790121334208e-6,0,0,NA,-4.799790121334208e-6,FALSE
Ht-NPCs,Fibro-NPCs,SPP1 - CD44,SPP1,Ht-NPCs|Fibro-NPCs|SPP1 - CD44|SPP1,4.828901145902106e-6,0,0,NA,-4.828901145902106e-6,FALSE
Hom/Reg-like NPCs,Ht-NPCs,COMP - SDC4,THBS,Hom/Reg-like NPCs|Ht-NPCs|COMP - SDC4|THBS,5.0432379356676774e-6,0,0,NA,-5.0432379356676774e-6,FALSE
Eff-NPCs,Eff-NPCs,IL6 - (IL6R+IL6ST),IL6,Eff-NPCs|Eff-NPCs|IL6 - (IL6R+IL6ST)|IL6,5.141095406942003e-6,0,0,NA,-5.141095406942003e-6,FALSE
Ht-NPCs,Fibro-reg NPCs,FN1 - (ITGAV+ITGB8),FN1,Ht-NPCs|Fibro-reg NPCs|FN1 - (ITGAV+ITGB8)|FN1,5.196046954206809e-6,0,0,NA,-5.196046954206809e-6,FALSE
Hom/Reg-like NPCs,Fibro-reg NPCs,COL6A1 - (ITGA1+ITGB1),COLLAGEN,Hom/Reg-like NPCs|Fibro-reg NPCs|COL6A1 - (ITGA1+ITGB1)|COLLAGEN,5.353168316285209e-6,0,0,NA,-5.353168316285209e-6,FALSE
Fibro-reg NPCs,Eff-NPCs,THBS1 - SDC4,THBS,Fibro-reg NPCs|Eff-NPCs|THBS1 - SDC4|THBS,7.218497797437719e-5,6.674555313731821e-5,0,0,-5.439424837058978e-6,FALSE
ECM/Adh-NPCs,Hom/Reg-like NPCs,PRNP - ADGRG6,ADGRG,ECM/Adh-NPCs|Hom/Reg-like NPCs|PRNP - ADGRG6|ADGRG,5.492129638623179e-6,0,0,NA,-5.492129638623179e-6,FALSE
Hom-NPCs,Hom/Reg-like NPCs,FGF1 - FGFR2,FGF,Hom-NPCs|Hom/Reg-like NPCs|FGF1 - FGFR2|FGF,5.54947245453455e-6,0,0,NA,-5.54947245453455e-6,FALSE
Hom/Reg-like NPCs,Eff-NPCs,FGF1 - FGFR1,FGF,Hom/Reg-like NPCs|Eff-NPCs|FGF1 - FGFR1|FGF,5.821793407038057e-6,0,0,NA,-5.821793407038057e-6,FALSE
Hom-NPCs,Fibro-reg NPCs,FGF1 - FGFR1,FGF,Hom-NPCs|Fibro-reg NPCs|FGF1 - FGFR1|FGF,5.926249527643032e-6,0,0,NA,-5.926249527643032e-6,FALSE
Fibro-reg NPCs,Ht-NPCs,TNC - SDC4,TENASCIN,Fibro-reg NPCs|Ht-NPCs|TNC - SDC4|TENASCIN,6.0893212904771695e-6,0,0,NA,-6.0893212904771695e-6,FALSE
ECM/Adh-NPCs,Fibro-reg NPCs,COL6A3 - (ITGA1+ITGB1),COLLAGEN,ECM/Adh-NPCs|Fibro-reg NPCs|COL6A3 - (ITGA1+ITGB1)|COLLAGEN,6.1603515418417295e-6,0,0,NA,-6.1603515418417295e-6,FALSE
ECM/Adh-NPCs,Fibro-reg NPCs,COL6A1 - (ITGA1+ITGB1),COLLAGEN,ECM/Adh-NPCs|Fibro-reg NPCs|COL6A1 - (ITGA1+ITGB1)|COLLAGEN,6.257239922994025e-6,0,0,NA,-6.257239922994025e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,LIF - (LIFR+IL6ST),LIFR,Fibro-reg NPCs|Fibro-reg NPCs|LIF - (LIFR+IL6ST)|LIFR,8.01519878053069e-6,1.5649590506701447e-6,0,0,-6.450239729860545e-6,FALSE
Hom-NPCs,Hom-NPCs,SPP1 - CD44,SPP1,Hom-NPCs|Hom-NPCs|SPP1 - CD44|SPP1,6.531314457501223e-6,0,0,NA,-6.531314457501223e-6,FALSE
Hom/Reg-like NPCs,Eff-NPCs,ANGPTL4 - SDC4,ANGPTL,Hom/Reg-like NPCs|Eff-NPCs|ANGPTL4 - SDC4|ANGPTL,6.563845578772084e-6,0,0,NA,-6.563845578772084e-6,FALSE
Fibro-NPCs,Fibro-reg NPCs,COL2A1 - (ITGAV+ITGB8),COLLAGEN,Fibro-NPCs|Fibro-reg NPCs|COL2A1 - (ITGAV+ITGB8)|COLLAGEN,6.576098194723946e-6,0,0,NA,-6.576098194723946e-6,FALSE
Hom/Reg-like NPCs,Eff-NPCs,ANGPTL4 - SDC2,ANGPTL,Hom/Reg-like NPCs|Eff-NPCs|ANGPTL4 - SDC2|ANGPTL,6.581039968847311e-6,0,0,NA,-6.581039968847311e-6,FALSE
Ht-NPCs,Hom/Reg-like NPCs,SPP1 - CD44,SPP1,Ht-NPCs|Hom/Reg-like NPCs|SPP1 - CD44|SPP1,6.802562212967807e-6,0,0,NA,-6.802562212967807e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,COL1A2 - (ITGAV+ITGB8),COLLAGEN,Eff-NPCs|Fibro-reg NPCs|COL1A2 - (ITGAV+ITGB8)|COLLAGEN,6.8391207217671615e-6,0,0,NA,-6.8391207217671615e-6,FALSE
Hom/Reg-like NPCs,Ht-NPCs,THBS1 - SDC4,THBS,Hom/Reg-like NPCs|Ht-NPCs|THBS1 - SDC4|THBS,6.883042709236145e-6,0,0,NA,-6.883042709236145e-6,FALSE
Hom-NPCs,Fibro-reg NPCs,COL1A2 - (ITGA1+ITGB1),COLLAGEN,Hom-NPCs|Fibro-reg NPCs|COL1A2 - (ITGA1+ITGB1)|COLLAGEN,6.919106176667081e-6,0,0,NA,-6.919106176667081e-6,FALSE
Eff-NPCs,Hom-NPCs,ANGPTL4 - SDC2,ANGPTL,Eff-NPCs|Hom-NPCs|ANGPTL4 - SDC2|ANGPTL,7.0241693713025e-6,0,0,NA,-7.0241693713025e-6,FALSE
Hom-NPCs,Fibro-reg NPCs,SPP1 - (ITGAV+ITGB1),SPP1,Hom-NPCs|Fibro-reg NPCs|SPP1 - (ITGAV+ITGB1)|SPP1,7.050355472926942e-6,0,0,NA,-7.050355472926942e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,SPP1 - (ITGA5+ITGB1),SPP1,Eff-NPCs|Fibro-reg NPCs|SPP1 - (ITGA5+ITGB1)|SPP1,7.534950126731993e-6,0,0,NA,-7.534950126731993e-6,FALSE
Fibro-reg NPCs,Ht-NPCs,COL1A1 - SDC4,COLLAGEN,Fibro-reg NPCs|Ht-NPCs|COL1A1 - SDC4|COLLAGEN,7.66292554073455e-6,0,0,NA,-7.66292554073455e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL2A1 - (ITGA1+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL2A1 - (ITGA1+ITGB1)|COLLAGEN,7.67876961143577e-6,0,0,NA,-7.67876961143577e-6,FALSE
Eff-NPCs,Hom/Reg-like NPCs,THBS2 - CD47,THBS,Eff-NPCs|Hom/Reg-like NPCs|THBS2 - CD47|THBS,7.748433804699298e-6,0,0,NA,-7.748433804699298e-6,FALSE
Eff-NPCs,Fibro-reg NPCs,LIF - (LIFR+IL6ST),LIFR,Eff-NPCs|Fibro-reg NPCs|LIF - (LIFR+IL6ST)|LIFR,4.06316718376158e-5,3.2773807411812864e-5,0,0,-7.857864425802934e-6,FALSE
Fibro-NPCs,Hom/Reg-like NPCs,PRNP - ADGRG6,ADGRG,Fibro-NPCs|Hom/Reg-like NPCs|PRNP - ADGRG6|ADGRG,7.990870682136215e-6,0,0,NA,-7.990870682136215e-6,FALSE
Fibro-reg NPCs,Fibro-reg NPCs,COL1A1 - (ITGA1+ITGB1),COLLAGEN,Fibro-reg NPCs|Fibro-reg NPCs|COL1A1 - (ITGA1+ITGB1)|COLLAGEN,8.158112969044835e-6,0,0,NA,-8.158112969044835e-6,FALSE
